Filename,ids
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/78_4.jpg,78
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/85_4.jpg,85
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/152_7.jpg,152
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/31_9.jpg,31
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/196_1.jpg,196
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/176_10.jpg,176
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/129_8.jpg,129
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/29_6.jpg,29
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/120_10.jpg,120
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/52_9.jpg,52
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/53_12.jpg,53
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/22_2.jpg,22
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/131_7.jpg,131
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/74_4.jpg,74
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/201_8.jpg,201
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/167_1.jpg,167
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/125_8.jpg,125
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/59_10.jpg,59
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/146_6.jpg,146
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/145_11.jpg,145
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/55_3.jpg,55
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/219_9.jpg,219
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/25_8.jpg,25
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/19_10.jpg,19
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/174_4.jpg,174
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/88_12.jpg,88
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/67_1.jpg,67
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/152_9.jpg,152
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/122_2.jpg,122
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/224_12.jpg,224
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/31_7.jpg,31
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/206_2.jpg,206
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/82_10.jpg,82
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/129_6.jpg,129
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/220_8.jpg,220
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/146_1.jpg,146
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/55_4.jpg,55
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/27_11.jpg,27
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/174_3.jpg,174
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/67_6.jpg,67
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/234_7.jpg,234
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/122_5.jpg,122
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/196_8.jpg,196
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/206_5.jpg,206
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/171_12.jpg,171
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/235_10.jpg,235
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/73_9.jpg,73
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/129_1.jpg,129
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/29_1.jpg,29
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/173_9.jpg,173
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/22_5.jpg,22
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/131_12.jpg,131
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/74_3.jpg,74
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/67_11.jpg,67
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/238_9.jpg,238
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/167_6.jpg,167
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/82_7.jpg,82
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/127_9.jpg,127
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/80_1.jpg,80
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/197_10.jpg,197
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/193_4.jpg,193
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/129_11.jpg,129
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/203_9.jpg,203
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/76_5.jpg,76
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/75_10.jpg,75
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/133_6.jpg,133
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/19_5.jpg,19
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/20_3.jpg,20
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/50_8.jpg,50
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/217_6.jpg,217
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/148_9.jpg,148
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/50_11.jpg,50
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/208_12.jpg,208
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/38_2.jpg,38
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/204_3.jpg,204
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/33_6.jpg,33
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/119_5.jpg,119
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/120_3.jpg,120
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/150_8.jpg,150
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/236_1.jpg,236
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/169_11.jpg,169
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/202_10.jpg,202
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/176_5.jpg,176
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/146_12.jpg,146
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/27_9.jpg,27
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/35_10.jpg,35
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/57_2.jpg,57
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/71_8.jpg,71
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/38_5.jpg,38
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/204_4.jpg,204
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/33_1.jpg,33
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/169_9.jpg,169
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/194_9.jpg,194
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/119_2.jpg,119
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/219_10.jpg,219
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/120_4.jpg,120
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/236_6.jpg,236
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/172_11.jpg,172
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/24_12.jpg,24
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/65_7.jpg,65
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/176_2.jpg,176
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/57_5.jpg,57
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/222_9.jpg,222
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/80_6.jpg,80
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/64_12.jpg,64
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/193_3.jpg,193
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/198_7.jpg,198
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/117_10.jpg,117
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/165_7.jpg,165
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/76_2.jpg,76
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/69_9.jpg,69
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/133_1.jpg,133
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/19_2.jpg,19
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/20_4.jpg,20
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/132_11.jpg,132
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/171_8.jpg,171
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/217_1.jpg,217
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/71_6.jpg,71
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/162_3.jpg,162
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/164_11.jpg,164
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/194_7.jpg,194
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/169_7.jpg,169
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/87_2.jpg,87
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/150_1.jpg,150
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/86_11.jpg,86
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/236_8.jpg,236
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/38_10.jpg,38
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/65_9.jpg,65
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/205_12.jpg,205
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/32_12.jpg,32
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/222_7.jpg,222
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/134_5.jpg,134
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/80_8.jpg,80
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/208_4.jpg,208
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/34_5.jpg,34
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/165_9.jpg,165
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/115_2.jpg,115
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/198_9.jpg,198
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/72_12.jpg,72
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/124_11.jpg,124
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/69_7.jpg,69
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/50_1.jpg,50
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/171_6.jpg,171
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/78_10.jpg,78
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/62_3.jpg,62
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/127_7.jpg,127
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/63_10.jpg,63
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/208_3.jpg,208
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/34_2.jpg,34
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/203_7.jpg,203
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/115_5.jpg,115
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/69_12.jpg,69
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/133_8.jpg,133
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/50_6.jpg,50
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/171_1.jpg,171
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/217_8.jpg,217
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/62_4.jpg,62
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/148_7.jpg,148
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/71_1.jpg,71
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/162_4.jpg,162
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/29_12.jpg,29
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/33_8.jpg,33
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/150_6.jpg,150
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/87_5.jpg,87
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/23_10.jpg,23
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/27_7.jpg,27
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/134_2.jpg,134
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/150_12.jpg,150
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/174_10.jpg,174
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/172_7.jpg,172
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/28_11.jpg,28
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/58_4.jpg,58
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/61_2.jpg,61
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/83_9.jpg,83
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/124_1.jpg,124
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/151_11.jpg,151
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/37_4.jpg,37
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/200_1.jpg,200
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/166_8.jpg,166
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/116_3.jpg,116
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/239_7.jpg,239
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/66_8.jpg,66
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/24_1.jpg,24
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/221_6.jpg,221
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/72_7.jpg,72
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/161_2.jpg,161
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/134_10.jpg,134
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/197_6.jpg,197
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/40_5.jpg,40
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/235_9.jpg,235
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/68_11.jpg,68
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/84_3.jpg,84
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/79_3.jpg,79
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/73_11.jpg,73
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/218_7.jpg,218
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/24_6.jpg,24
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/221_1.jpg,221
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/147_8.jpg,147
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/128_8.jpg,128
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/56_10.jpg,56
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/161_5.jpg,161
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/40_2.jpg,40
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/197_1.jpg,197
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/30_9.jpg,30
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/84_4.jpg,84
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/125_12.jpg,125
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/79_4.jpg,79
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/87_12.jpg,87
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/130_9.jpg,130
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/53_7.jpg,53
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/28_8.jpg,28
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/58_3.jpg,58
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/165_12.jpg,165
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/61_5.jpg,61
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/221_10.jpg,221
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/124_6.jpg,124
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/33_11.jpg,33
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/37_3.jpg,37
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/200_6.jpg,200
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/116_4.jpg,116
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/204_11.jpg,204
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/66_1.jpg,66
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/175_4.jpg,175
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/24_8.jpg,24
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/218_9.jpg,218
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/65_11.jpg,65
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/54_3.jpg,54
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/147_6.jpg,147
/home/spandey8/ridgebase_ICPR/FM_bhavin/hkpoly_data/cb/train/128_6.jpg,128
